法律文本和法律翻译,12501
learning idiomaticity,12502
论翻译文化史,12503
英语词源趣谈,12504
analysis of the preparation for interpretation based on category theories,12505
logic of abduction,12506
exploring the central executive,12507
clinical legal education a textbook for law school clinical programs,12508
口译博导笔译的机制差异,12509
towards a theory of translating,12510
跨国公司管理中的文化整合与跨文化商务沟通研究,12511
english as a lingua franca,12512
an introduction to court interpreting theory practice,12513
inference and anticipation in simultaneous interpreting a probabilityprediction model,12514
personality and language in society,12515
new trends in interpreting research going psycho or neuro,12516
speaking and unspeaking detection and correction of phonological and lexical errors in spontaneous speech,12517
口译中的理想认知模式的建构及原则,12518
options for vocabulary learning through communication tasks,12519
口译教学的分项训练方法,12520
second language learning and language teaching,12521
新视野大学英语视听说教程,12522
difficulties perceived by professional trainee interpreters and nonprofessional interpreters in notestaking when doing consecutive interpreting,12523
论合作学习的基本理念,12524
电视新闻研究,12525
getting started in interpretive research,12526
高级外交外事翻译培养模式,12527
acoustic confusions in immediate memory,12528
communicative and interpretative linguistics,12529
英语专业学生词汇附带习得的实证研究,12530
communication accommodation and the prototypical speaker predicting evaluations of status and solidarity,12531
parallel distributed processing,12532
翻译过程的关联顺应研究,12533
is the focus of attention in working memory expanded through practice,12534
外语改革大学英语测试内容提高学生英语口语水平,12535
理论教学研究现状与展望,12536
中外翻译简史,12537
经济全球化与跨文化素质,12538
teachers thought processes,12539
st augustine on christian doctrine,12540
大学英语教学大纲,12541
hearers and speech acts,12542
why lesson study,12543
measures of communicationbound anxiety,12544
understanding utterances an introduction to pragmatics,12545
the rhetoric of aristotle,12546
英语语言中的性别歧视面面观,12547
interpreters and the legal system,12548
translators and their position in society proceedings of the xth world congress of fit,12549
跨文化教育翻译,12550
translators and interpreters during the opium war between britain and china 1839 1842,12551
delays of retention processing efficiency and attentional resources in working memory span development,12552
英汉教学语言学词典,12553
interpreting as a cognitive process how can we know what really happens,12554
encyclopedia of translation,12555
collection of simultaneous interpreting patterns by using bilingual spoken monologue corpus,12556
on the dynamic use of prosody in speech perception,12557
a dream of red mansion,12558
适者生存翻译的生态学视角研究,12559
语言趣谈,12560
知识向技能转化的影响因素,12561
英语地域变体研究与我国的口译教学,12562
five principles and five skills for training interpreters,12563
口译的理论与实践 初版 ed,12564
尤金奈达和彼得纽马克翻译理论之比较,12565
英语中级口译教程,12566
语用句法学论纲,12567
on chinaõs mti interpreter training from functionalist perspective,12568
个案研究设计与方法,12569
the learnercentered classroom and school strategies for increasing student motivation and achievement,12570
translation as institution,12571
语用学语用学理论及研究,12572
中国英语学习者外语焦虑与其它变量之间关系的研究,12573
温家宝总理在中外记者招待会上引用的古语和诗文,12574
convert formulation and editing of anomalies in speech production evidence from experimentally elicited slips of the tongue,12575
语用学理论在外贸谈判语言中的运用,12576
关联性背景知识与翻译,12577
汉英词汇与文化,12578
memes of translation,12579
口译员的知识结构与口译课程设置,12580
focus on the language classroom,12581
translation and context,12582
interpretation as pragmatics,12583
cohesion in literary texts,12584
帮助学生建立自主型英语学习的良性循环,12585
pragmatics at work,12586
图式理论在口译过程中的体现及其对口译训练的启示,12587
翻译中句子结构转换研究,12588
语篇分析与大学英语听力浅析,12589
系统科学与工程导论,12590
the study of language in its social context,12591
documentation an text preperation for simultaneous interpretation,12592
中译英技巧文集,12593
interpreting is interpretingsor is it,12594
general history of shanghai culture in the late qing dynasty,12595
专业术语翻译对口译质量影响的观察性研究,12596
中国传统译论的美学辩,12597
principles of writing a course book for interpreting studies,12598
a textbook of interpreting studies theories and application,12599
a study of the context from the relevancetheoretic perspective,12600
interpreting strategies for characteristic chinese expressions using bachmanõs model of communicative language competence,12601
英文导游词实用教程,12602
